sourceDomainId,targetDomainId,created,dataSources,omimFlags,score,type,updated
entrez.4359,mondo.0015626,2023-04-02T22:39:01.188000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.188000
entrez.4359,mondo.0007790,2023-04-02T22:39:01.188000,['disgenet'],[],1.0,GeneAssociatedWithDisorder,2023-04-02T22:39:01.188000
entrez.4359,mondo.0007309,2023-04-02T22:39:01.188000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.188000
entrez.4359,mondo.0007307,2023-04-02T22:39:01.188000,['disgenet'],[],1.0,GeneAssociatedWithDisorder,2023-04-02T22:39:01.188000
entrez.4359,mondo.0011909,2023-04-02T22:39:01.188000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.188000
entrez.4360,mondo.0002177,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4360,mondo.0011122,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4360,mondo.0006525,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4361,mondo.0004992,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4361,mondo.0016419,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4361,mondo.0003582,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4361,mondo.0024557,2023-04-02T22:39:01.189000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4361,mondo.0008842,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4361,mondo.0013118,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4363,mondo.0005267,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4363,mondo.0005044,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4363,mondo.0004989,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4363,mondo.0010150,2023-04-02T22:39:01.189000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4430,mondo.0005105,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0021042,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0010159,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0016419,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0003315,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0002447,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0005008,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4436,mondo.0008018,2023-04-02T22:39:01.189000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4437,mondo.0004992,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4437,mondo.0021055,2023-04-02T22:39:01.189000,['disgenet'],[],0.35,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4437,mondo.0005061,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4437,mondo.0008315,2023-04-02T22:39:01.189000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4437,mondo.0002447,2023-04-02T22:39:01.189000,['disgenet'],[],0.44,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4437,mondo.0018188,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4439,mondo.0044317,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4477,mondo.0008315,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4477,mondo.0012758,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4477,mondo.0023122,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4478,mondo.0005178,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4478,mondo.0024644,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4478,mondo.0015131,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4478,mondo.0010514,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4481,mondo.0005300,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4481,mondo.0008315,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4481,mondo.0023122,2023-04-02T22:39:01.189000,['disgenet'],[],0.58,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4485,mondo.0018646,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4485,mondo.0005101,2023-04-02T22:39:01.189000,['disgenet'],[],0.47,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4485,mondo.0013433,2023-04-02T22:39:01.189000,['disgenet'],[],0.63,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4485,mondo.0004989,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4485,mondo.0005534,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4486,mondo.0015459,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4487,mondo.0016064,2023-04-02T22:39:01.189000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4487,mondo.0021085,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4487,mondo.0008582,2023-04-02T22:39:01.189000,['disgenet'],[],0.71,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4487,mondo.0008684,2023-04-02T22:39:01.189000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4487,mondo.0007648,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4487,mondo.0012142,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4488,mondo.0015469,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4488,mondo.0008198,2023-04-02T22:39:01.189000,['disgenet'],[],0.71,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4489,mondo.0001187,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4489,mondo.0004987,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4489,mondo.0005096,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4489,mondo.0021245,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4495,mondo.0021355,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4495,mondo.0007576,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0001187,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0004987,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0005015,2023-04-02T22:39:01.189000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0005267,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0100130,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0021085,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0005193,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0008315,2023-04-02T22:39:01.189000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4502,mondo.0007648,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4504,mondo.0001187,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4504,mondo.0004987,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4504,mondo.0005233,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4504,mondo.0100130,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4504,mondo.0001386,2023-04-02T22:39:01.189000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4504,mondo.0004989,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4507,mondo.0005105,2023-04-02T22:39:01.189000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4507,mondo.0008315,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4507,mondo.0007205,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0005015,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0009723,2023-04-02T22:39:01.189000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0001076,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0015518,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.65,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0010794,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0010781,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0010774,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4508,mondo.0010782,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4509,mondo.0010787,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4509,mondo.0010777,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4511,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0004993,2023-04-02T22:39:01.189000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0006406,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0005617,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0009068,2023-04-02T22:39:01.189000,['disgenet'],[],0.62,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0004994,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4512,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4513,mondo.0005072,2023-04-02T22:39:01.189000,['disgenet'],[],0.35,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4513,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.52,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4513,mondo.0009068,2023-04-02T22:39:01.189000,['disgenet'],[],0.64,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4514,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.51,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4514,mondo.0009068,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4514,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.61,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4519,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4519,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.64,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4519,mondo.0010771,2023-04-02T22:39:01.189000,['disgenet'],[],0.51,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4522,mondo.0004985,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4522,mondo.0009106,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4522,mondo.0018968,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4522,mondo.0018969,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4522,mondo.0011120,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4522,mondo.0060611,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004907,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004975,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0008383,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004985,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0001187,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004987,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0021063,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004995,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005299,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005401,2023-04-02T22:39:01.189000,['disgenet'],[],0.37,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0000960,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0009106,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0008608,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0013730,2023-04-02T22:39:01.189000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005570,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005372,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005240,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004948,2023-04-02T22:39:01.189000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0003785,2023-04-02T22:39:01.189000,['disgenet'],[],0.38,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005154,2023-04-02T22:39:01.189000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005062,2023-04-02T22:39:01.189000,['disgenet'],[],0.39,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0018906,2023-04-02T22:39:01.189000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0018908,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005071,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0001475,2023-04-02T22:39:01.189000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005180,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005279,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0002692,2023-04-02T22:39:01.189000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0002545,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0021085,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0002049,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0010138,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005385,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0018968,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0018969,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0022394,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0021124,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0008315,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0002305,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0002447,2023-04-02T22:39:01.189000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004743,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0004989,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0042487,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0021181,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005355,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005534,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0005271,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0007648,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0011380,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4524,mondo.0011120,2023-04-02T22:39:01.189000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0018947,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0010683,2023-04-02T22:39:01.189000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0009711,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0002921,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0008048,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0010271,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4534,mondo.0015705,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4535,mondo.0004985,2023-04-02T22:39:01.189000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4535,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.74,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4535,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4535,mondo.0100224,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4536,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4536,mondo.0100224,2023-04-02T22:39:01.189000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4537,mondo.0009723,2023-04-02T22:39:01.189000,['disgenet'],[],0.49,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4537,mondo.0100224,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4537,mondo.0020478,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4538,mondo.0043878,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4538,mondo.0010789,2023-04-02T22:39:01.189000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4538,mondo.0010788,2023-04-02T22:39:01.189000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4538,mondo.0010772,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
entrez.4538,mondo.0020478,2023-04-02T22:39:01.189000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:01.189000
